TINH|REF_TINH_CODE|REF_HUYEN_CODE|HUYEN|REF_XA_CODE|XA
Tỉnh Nghệ An|348801|348811|Huyện Quỳnh Lưu|356414|Xã Ngọc Sơn
Tỉnh Nghệ An|348801|348811|Huyện Quỳnh Lưu|356415|Xã Quỳnh Tam
Tỉnh Nghệ An|348801|348811|Huyện Quỳnh Lưu|356416|Xã Quỳnh Hoa
Tỉnh Nghệ An|348801|348811|Huyện Quỳnh Lưu|356417|Xã Quỳnh Thạch
Tỉnh Nghệ An|348801|348811|Huyện Quỳnh Lưu|356419|Xã Quỳnh Mỹ
Tỉnh Nghệ An|348801|348811|Huyện Quỳnh Lưu|356420|Xã Quỳnh Thanh
Tỉnh Nghệ An|348801|348811|Huyện Quỳnh Lưu|356421|Xã Quỳnh Hậu
Tỉnh Nghệ An|348801|348811|Huyện Quỳnh Lưu|356422|Xã Quỳnh Lâm
Tỉnh Nghệ An|348801|348811|Huyện Quỳnh Lưu|356425|Xã Quỳnh Hồng
Tỉnh Nghệ An|348801|348811|Huyện Quỳnh Lưu|356426|Xã Quỳnh Yên
Tỉnh Nghệ An|348801|348811|Huyện Quỳnh Lưu|356428|Xã Quỳnh Minh
Tỉnh Nghệ An|348801|348811|Huyện Quỳnh Lưu|356429|Xã Quỳnh Diện
Tỉnh Nghệ An|348801|348811|Huyện Quỳnh Lưu|356431|Xã Quỳnh Giang
Tỉnh Nghệ An|348801|348811|Huyện Quỳnh Lưu|356433|Xã Quỳnh Nghĩa
Tỉnh Nghệ An|348801|348811|Huyện Quỳnh Lưu|356434|Xã An Hòa
Tỉnh Nghệ An|348801|348811|Huyện Quỳnh Lưu|356435|Xã Tiến Thủy
Tỉnh Nghệ An|348801|348811|Huyện Quỳnh Lưu|356438|Xã Quỳnh Thuận
Tỉnh Nghệ An|348801|348811|Huyện Quỳnh Lưu|356439|Xã Quỳnh Long
Tỉnh Nghệ An|348801|348811|Huyện Quỳnh Lưu|356440|Xã Tân Thắng
Tỉnh Nghệ An|348801|348812|Huyện Con Cuông|356441|Thị trấn Con Cuông
Tỉnh Nghệ An|348801|348812|Huyện Con Cuông|356443|Xã Lạng Khê
Tỉnh Nghệ An|348801|348812|Huyện Con Cuông|356444|Xã Cam Lâm
Tỉnh Nghệ An|348801|348812|Huyện Con Cuông|356448|Xã Châu Khê
Tỉnh Nghệ An|348801|348812|Huyện Con Cuông|356449|Xã Chi Khê
Tỉnh Nghệ An|348801|348812|Huyện Con Cuông|356450|Xã Bồng Khê
Tỉnh Nghệ An|348801|348812|Huyện Con Cuông|356451|Xã Yên Khê
Tỉnh Nghệ An|348801|348812|Huyện Con Cuông|356452|Xã Lục Dạ
Tỉnh Nghệ An|348801|348813|Huyện Tân Kỳ|356454|Thị trấn Tân Kỳ
Tỉnh Nghệ An|348801|348813|Huyện Tân Kỳ|356455|Xã Tân Hợp
Tỉnh Nghệ An|348801|348813|Huyện Tân Kỳ|356457|Xã Tân Xuân
Tỉnh Nghệ An|348801|348813|Huyện Tân Kỳ|356458|Xã Giai Xuân
Tỉnh Nghệ An|348801|348813|Huyện Tân Kỳ|356459|Xã Nghĩa Bình
Tỉnh Nghệ An|348801|348813|Huyện Tân Kỳ|356460|Xã Nghĩa Đồng
Tỉnh Nghệ An|348801|348813|Huyện Tân Kỳ|356461|Xã Đồng Văn
Tỉnh Nghệ An|348801|348813|Huyện Tân Kỳ|356463|Xã Nghĩa Hợp
Tỉnh Nghệ An|348801|348813|Huyện Tân Kỳ|356464|Xã Nghĩa Hoàn
Tỉnh Nghệ An|348801|348813|Huyện Tân Kỳ|356465|Xã Nghĩa Phúc
Tỉnh Nghệ An|348801|348813|Huyện Tân Kỳ|356466|Xã Tiên Kỳ
Tỉnh Nghệ An|348801|348813|Huyện Tân Kỳ|356467|Xã Tân An
Tỉnh Nghệ An|348801|348813|Huyện Tân Kỳ|356468|Xã Nghĩa Dũng
Tỉnh Nghệ An|348801|348813|Huyện Tân Kỳ|356469|Xã Tân Long
Tỉnh Nghệ An|348801|348813|Huyện Tân Kỳ|356470|Xã Kỳ Sơn
Tỉnh Nghệ An|348801|348813|Huyện Tân Kỳ|356472|Xã Kỳ Tân
Tỉnh Nghệ An|348801|348813|Huyện Tân Kỳ|356473|Xã Phú Sơn
Tỉnh Nghệ An|348801|348813|Huyện Tân Kỳ|356474|Xã Tân Hương
Tỉnh Nghệ An|348801|348813|Huyện Tân Kỳ|356475|Xã Nghĩa Hành
Tỉnh Nghệ An|348801|348814|Huyện Anh Sơn|356476|Thị trấn Anh Sơn
Tỉnh Nghệ An|348801|348814|Huyện Anh Sơn|356477|Xã Thọ Sơn
Tỉnh Nghệ An|348801|348814|Huyện Anh Sơn|356480|Xã Tam Sơn
Tỉnh Nghệ An|348801|348814|Huyện Anh Sơn|356481|Xã Đỉnh Sơn
Tỉnh Nghệ An|348801|348814|Huyện Anh Sơn|356482|Xã Hùng Sơn
Tỉnh Nghệ An|348801|348814|Huyện Anh Sơn|356483|Xã Cẩm Sơn
Tỉnh Nghệ An|348801|348814|Huyện Anh Sơn|356484|Xã Đức Sơn
Tỉnh Nghệ An|348801|348814|Huyện Anh Sơn|356485|Xã Tường Sơn
Tỉnh Nghệ An|348801|348814|Huyện Anh Sơn|356487|Xã Tào Sơn
Tỉnh Nghệ An|348801|348814|Huyện Anh Sơn|356488|Xã Vĩnh Sơn
Tỉnh Nghệ An|348801|348814|Huyện Anh Sơn|356489|Xã Lạng Sơn
Tỉnh Nghệ An|348801|348814|Huyện Anh Sơn|356490|Xã Hội Sơn
Tỉnh Nghệ An|348801|348814|Huyện Anh Sơn|356491|Xã Thạch Sơn
Tỉnh Nghệ An|348801|348814|Huyện Anh Sơn|356492|Xã Phúc Sơn
Tỉnh Nghệ An|348801|348814|Huyện Anh Sơn|356495|Xã Lĩnh Sơn
Tỉnh Nghệ An|348801|348814|Huyện Anh Sơn|356496|Xã Cao Sơn
Tỉnh Nghệ An|348801|348815|Huyện Diễn Châu|356497|Thị trấn Diễn Châu
Tỉnh Nghệ An|348801|348815|Huyện Diễn Châu|356498|Xã Diễn Lâm
Tỉnh Nghệ An|348801|348815|Huyện Diễn Châu|356500|Xã Diễn Trường
Tỉnh Nghệ An|348801|348815|Huyện Diễn Châu|356501|Xã Diễn Yên
Tỉnh Nghệ An|348801|348815|Huyện Diễn Châu|356503|Xã Diễn Hùng
Tỉnh Nghệ An|348801|348815|Huyện Diễn Châu|356504|Xã Diễn Mỹ
Tỉnh Nghệ An|348801|348815|Huyện Diễn Châu|356506|Xã Diễn Phong
Tỉnh Nghệ An|348801|348815|Huyện Diễn Châu|356507|Xã Diễn Hải
Tỉnh Nghệ An|348801|348815|Huyện Diễn Châu|356508|Xã Diễn Tháp
Tỉnh Nghệ An|348801|348815|Huyện Diễn Châu|356509|Xã Diễn Liên
Tỉnh Nghệ An|348801|348815|Huyện Diễn Châu|356510|Xã Diễn Vạn
Tỉnh Nghệ An|348801|348815|Huyện Diễn Châu|356513|Xã Diễn Xuân
Tỉnh Nghệ An|348801|348815|Huyện Diễn Châu|356514|Xã Diễn Thái
Tỉnh Nghệ An|348801|348815|Huyện Diễn Châu|356515|Xã Diễn Đồng
Tỉnh Nghệ An|348801|348815|Huyện Diễn Châu|356518|Xã Diễn Ngọc
Tỉnh Nghệ An|348801|348815|Huyện Diễn Châu|356519|Xã Diễn Quảng
Tỉnh Nghệ An|348801|348815|Huyện Diễn Châu|356520|Xã Diễn Nguyên
Tỉnh Nghệ An|348801|348815|Huyện Diễn Châu|356523|Xã Diễn Phúc
Tỉnh Nghệ An|348801|348815|Huyện Diễn Châu|356524|Xã Diễn Minh
Tỉnh Nghệ An|348801|348815|Huyện Diễn Châu|356525|Xã Diễn Bình
Tỉnh Nghệ An|348801|348815|Huyện Diễn Châu|356526|Xã Diễn Cát
Tỉnh Nghệ An|348801|348815|Huyện Diễn Châu|356527|Xã Diễn Thịnh
Tỉnh Nghệ An|348801|348815|Huyện Diễn Châu|356531|Xã Diễn Lợi
Tỉnh Nghệ An|348801|348815|Huyện Diễn Châu|356532|Xã Diễn Lộc
Tỉnh Nghệ An|348801|348815|Huyện Diễn Châu|356533|Xã Diễn Trung
Tỉnh Nghệ An|348801|348815|Huyện Diễn Châu|356534|Xã Diễn An
Tỉnh Nghệ An|348801|348815|Huyện Diễn Châu|356535|Xã Diễn Phú
Tỉnh Nghệ An|348801|348816|Huyện Yên Thành|356536|Thị trấn Yên Thành
Tỉnh Nghệ An|348801|348816|Huyện Yên Thành|356538|Xã Tiến Thành
Tỉnh Nghệ An|348801|348816|Huyện Yên Thành|356539|Xã Lăng Thành
Tỉnh Nghệ An|348801|348816|Huyện Yên Thành|356540|Xã Tân Thành
Tỉnh Nghệ An|348801|348816|Huyện Yên Thành|356541|Xã Đức Thành
Tỉnh Nghệ An|348801|348816|Huyện Yên Thành|356542|Xã Kim Thành
Tỉnh Nghệ An|348801|348816|Huyện Yên Thành|356543|Xã Hậu Thành
Tỉnh Nghệ An|348801|348816|Huyện Yên Thành|356544|Xã Hùng Thành
Tỉnh Nghệ An|348801|348816|Huyện Yên Thành|356546|Xã Thọ Thành
Tỉnh Thanh Hóa|249026|253611|Huyện Nga Sơn|356096|Xã Nga Giáp
Tỉnh Thanh Hóa|249026|253611|Huyện Nga Sơn|356097|Xã Nga Hải
Tỉnh Thanh Hóa|249026|253611|Huyện Nga Sơn|356099|Xã Nga An
Tỉnh Thanh Hóa|249026|253611|Huyện Nga Sơn|356100|Xã Nga Phú
Tỉnh Thanh Hóa|249026|253611|Huyện Nga Sơn|356102|Xã Nga Tân
Tỉnh Thanh Hóa|249026|253611|Huyện Nga Sơn|356103|Xã Nga Thủy
Tỉnh Thanh Hóa|249026|253611|Huyện Nga Sơn|356105|Xã Nga Thái
Tỉnh Thanh Hóa|249026|253611|Huyện Nga Sơn|356106|Xã Nga Thạch
Tỉnh Thanh Hóa|249026|253611|Huyện Nga Sơn|356107|Xã Nga Thắng
Tỉnh Thanh Hóa|249026|253611|Huyện Nga Sơn|356108|Xã Nga Trường
Tỉnh Thanh Hóa|249026|261959|Huyện Như Xuân|356110|Xã Bãi Trành
Tỉnh Thanh Hóa|249026|261959|Huyện Như Xuân|356111|Xã Xuân Hòa
Tỉnh Thanh Hóa|249026|261959|Huyện Như Xuân|356112|Xã Xuân Bình
Tỉnh Thanh Hóa|249026|261959|Huyện Như Xuân|356113|Xã Hóa Quỳ
Tỉnh Thanh Hóa|249026|261959|Huyện Như Xuân|356114|Xã Xuân Quỳ
Tỉnh Thanh Hóa|249026|261959|Huyện Như Xuân|356115|Xã Yên Lễ
Tỉnh Thanh Hóa|249026|261959|Huyện Như Xuân|356116|Xã Cát Vân
Tỉnh Thanh Hóa|249026|261959|Huyện Như Xuân|356118|Xã Tân Bình
Tỉnh Thanh Hóa|249026|261959|Huyện Như Xuân|356119|Xã Bình Lương
Tỉnh Thanh Hóa|249026|261959|Huyện Như Xuân|356120|Xã Thanh Quân
Tỉnh Thanh Hóa|249026|261959|Huyện Như Xuân|356121|Xã Thanh Xuân
Tỉnh Thanh Hóa|249026|261959|Huyện Như Xuân|356122|Xã Thanh Hòa
Tỉnh Thanh Hóa|249026|261959|Huyện Như Xuân|356123|Xã Thanh Phong
Tỉnh Thanh Hóa|249026|261959|Huyện Như Xuân|356125|Xã Thanh Sơn
Tỉnh Thanh Hóa|249026|261959|Huyện Như Xuân|356126|Xã Thượng Ninh
Tỉnh Thanh Hóa|249026|260738|Huyện Như Thanh|356128|Xã Cán Khê
Tỉnh Thanh Hóa|249026|260738|Huyện Như Thanh|356129|Xã Xuân Du
Tỉnh Thanh Hóa|249026|260738|Huyện Như Thanh|356130|Xã Xuân Thọ
Tỉnh Thanh Hóa|249026|260738|Huyện Như Thanh|356131|Xã Phượng Nghi
Tỉnh Thanh Hóa|249026|260738|Huyện Như Thanh|356135|Xã Hải Long
Tỉnh Thanh Hóa|249026|260738|Huyện Như Thanh|356136|Xã Hải Vân
Tỉnh Thanh Hóa|249026|260738|Huyện Như Thanh|356137|Xã Xuân Thái
Tỉnh Thanh Hóa|249026|260738|Huyện Như Thanh|356138|Xã Xuân Phúc
Tỉnh Thanh Hóa|249026|260738|Huyện Như Thanh|356140|Xã Yên Lạc
Tỉnh Thanh Hóa|249026|260738|Huyện Như Thanh|356141|Xã Phúc Đường
Tỉnh Thanh Hóa|249026|260738|Huyện Như Thanh|356142|Xã Thanh Tân
Tỉnh Thanh Hóa|249026|256072|Huyện Nông Cống|356145|Xã Tân Phúc
Tỉnh Thanh Hóa|249026|256072|Huyện Nông Cống|356146|Xã Tân Thọ
Tỉnh Thanh Hóa|249026|256072|Huyện Nông Cống|356147|Xã Hoàng Sơn
Tỉnh Thanh Hóa|249026|256072|Huyện Nông Cống|356148|Xã Tân Khang
Tỉnh Thanh Hóa|249026|256072|Huyện Nông Cống|356149|Xã Hoàng Giang
Tỉnh Thanh Hóa|249026|256072|Huyện Nông Cống|356152|Xã Trung Thành
Tỉnh Thanh Hóa|249026|256072|Huyện Nông Cống|356153|Xã Tế Tân
Tỉnh Thanh Hóa|249026|256072|Huyện Nông Cống|356155|Xã Tế Lợi
Tỉnh Thanh Hóa|249026|256072|Huyện Nông Cống|356156|Xã Tế Nông
Tỉnh Thanh Hóa|249026|256072|Huyện Nông Cống|356157|Xã Minh Nghĩa
Tỉnh Thanh Hóa|249026|256072|Huyện Nông Cống|356158|Xã Minh Khôi
Tỉnh Thanh Hóa|249026|256072|Huyện Nông Cống|356159|Xã Vạn Hòa
Tỉnh Thanh Hóa|249026|256072|Huyện Nông Cống|356160|Xã Trường Trung
Tỉnh Thanh Hóa|249026|256072|Huyện Nông Cống|356162|Xã Trường Giang
Tỉnh Thanh Hóa|249026|256072|Huyện Nông Cống|356163|Xã Vạn Thiện
Tỉnh Thanh Hóa|249026|256072|Huyện Nông Cống|356165|Xã Trường Minh
Tỉnh Thanh Hóa|249026|256072|Huyện Nông Cống|356166|Xã Trường Sơn
Tỉnh Thanh Hóa|249026|256072|Huyện Nông Cống|356167|Xã Thăng Bình
Tỉnh Thanh Hóa|249026|256072|Huyện Nông Cống|356168|Xã Công Liêm
Tỉnh Thanh Hóa|249026|256072|Huyện Nông Cống|356170|Xã Thăng Thọ
Tỉnh Thanh Hóa|249026|256072|Huyện Nông Cống|356171|Xã Tượng Lĩnh
Tỉnh Thanh Hóa|249026|256072|Huyện Nông Cống|356172|Xã Tượng Sơn
Tỉnh Thanh Hóa|249026|256072|Huyện Nông Cống|356174|Xã Công Bình
Tỉnh Thanh Hóa|249026|256072|Huyện Nông Cống|356175|Xã Yên Mỹ
Tỉnh Thanh Hóa|249026|252510|Huyện Đông Sơn|356176|Thị trấn Rừng Thông
Tỉnh Thanh Hóa|249026|252510|Huyện Đông Sơn|356178|Xã Đông Ninh
Tỉnh Thanh Hóa|249026|252510|Huyện Đông Sơn|356179|Xã Đông Khê
Tỉnh Thanh Hóa|249026|252510|Huyện Đông Sơn|356180|Xã Đông Hòa
Tỉnh Thanh Hóa|249026|252510|Huyện Đông Sơn|356181|Xã Đông Yên
Tỉnh Thanh Hóa|249026|252510|Huyện Đông Sơn|356182|Xã Đông Minh
Tỉnh Thanh Hóa|249026|252510|Huyện Đông Sơn|356183|Xã Đông Thanh
Tỉnh Thanh Hóa|249026|252510|Huyện Đông Sơn|356184|Xã Đông Tiến
Tỉnh Thanh Hóa|249026|252510|Huyện Đông Sơn|356186|Xã Đông Thịnh
Tỉnh Thanh Hóa|249026|252510|Huyện Đông Sơn|356187|Xã Đông Văn
Tỉnh Thanh Hóa|249026|252510|Huyện Đông Sơn|356188|Xã Đông Phú
Tỉnh Thanh Hóa|249026|252510|Huyện Đông Sơn|356189|Xã Đông Nam
Tỉnh Thanh Hóa|249026|252510|Huyện Đông Sơn|356190|Xã Đông Quang
Tỉnh Thanh Hóa|249026|253442|Huyện Quảng Xương|356192|Xã Quảng Tân
Tỉnh Thanh Hóa|249026|253442|Huyện Quảng Xương|356193|Xã Quảng Trạch
Tỉnh Thanh Hóa|249026|253442|Huyện Quảng Xương|356194|Xã Quảng Phong
Tỉnh Thanh Hóa|249026|253442|Huyện Quảng Xương|356195|Xã Quảng Đức
Tỉnh Thanh Hóa|249026|253442|Huyện Quảng Xương|356196|Xã Quảng Định
Tỉnh Thanh Hóa|249026|253442|Huyện Quảng Xương|356197|Xã Quảng Nhân
Tỉnh Thanh Hóa|249026|253442|Huyện Quảng Xương|356198|Xã Quảng Ninh
Tỉnh Thanh Hóa|249026|253442|Huyện Quảng Xương|356200|Xã Quảng Hợp
Tỉnh Thanh Hóa|249026|253442|Huyện Quảng Xương|356203|Xã Quảng Yên
Tỉnh Thanh Hóa|249026|253442|Huyện Quảng Xương|356204|Xã Quảng Hòa
Tỉnh Thanh Hóa|249026|253442|Huyện Quảng Xương|356205|Xã Quảng Lĩnh
Tỉnh Thanh Hóa|249026|253442|Huyện Quảng Xương|356207|Xã Quảng Trung
Tỉnh Thanh Hóa|249026|253442|Huyện Quảng Xương|356208|Xã Quảng Chính
Tỉnh Thanh Hóa|249026|253442|Huyện Quảng Xương|356210|Xã Quảng Trường
Tỉnh Thanh Hóa|249026|253442|Huyện Quảng Xương|356211|Xã Quảng Phúc
Tỉnh Thanh Hóa|249026|253442|Huyện Quảng Xương|356213|Xã Quảng Giao
Tỉnh Thanh Hóa|249026|253442|Huyện Quảng Xương|356214|Xã Quảng Hải
Tỉnh Thanh Hóa|249026|253442|Huyện Quảng Xương|356215|Xã Quảng Lưu
Tỉnh Thanh Hóa|249026|253442|Huyện Quảng Xương|356216|Xã Quảng Lộc
Tỉnh Thanh Hóa|249026|253442|Huyện Quảng Xương|356219|Xã Quảng Thạch
Tỉnh Thanh Hóa|249026|253442|Huyện Quảng Xương|356220|Xã Quảng Thái
Tỉnh Thanh Hóa|249026|254717|Huyện Tĩnh Gia|356221|Thị trấn Tĩnh Gia
Tỉnh Thanh Hóa|249026|254717|Huyện Tĩnh Gia|356222|Xã Hải Châu
Tỉnh Thanh Hóa|249026|254717|Huyện Tĩnh Gia|356223|Xã Thanh Thủy
Tỉnh Thanh Hóa|249026|254717|Huyện Tĩnh Gia|356225|Xã Triêu Dương
Tỉnh Thanh Hóa|249026|254717|Huyện Tĩnh Gia|356227|Xã Anh Sơn
Tỉnh Thanh Hóa|249026|254717|Huyện Tĩnh Gia|356228|Xã Ngọc Lĩnh
Tỉnh Thanh Hóa|249026|254717|Huyện Tĩnh Gia|356230|Xã Hùng Sơn
Tỉnh Thanh Hóa|249026|254717|Huyện Tĩnh Gia|356231|Xã Các Sơn
Tỉnh Thanh Hóa|249026|254717|Huyện Tĩnh Gia|356232|Xã Tân Dân
Tỉnh Thanh Hóa|249026|254717|Huyện Tĩnh Gia|356233|Xã Hải Lĩnh
Tỉnh Thanh Hóa|249026|254717|Huyện Tĩnh Gia|356234|Xã Định Hải
Tỉnh Thanh Hóa|249026|254717|Huyện Tĩnh Gia|356235|Xã Phú Sơn
Tỉnh Thanh Hóa|249026|254717|Huyện Tĩnh Gia|356238|Xã Hải Nhân
Tỉnh Thanh Hóa|249026|254717|Huyện Tĩnh Gia|356239|Xã Hải Hòa
Tỉnh Thanh Hóa|249026|254717|Huyện Tĩnh Gia|356240|Xã Bình Minh
Tỉnh Thanh Hóa|249026|254717|Huyện Tĩnh Gia|356241|Xã Hải Thanh
Tỉnh Thanh Hóa|249026|254717|Huyện Tĩnh Gia|356242|Xã Phú Lâm
Tỉnh Thanh Hóa|249026|254717|Huyện Tĩnh Gia|356243|Xã Xuân Lâm
Tỉnh Thanh Hóa|249026|254717|Huyện Tĩnh Gia|356245|Xã Hải Bình
Tỉnh Thanh Hóa|249026|254717|Huyện Tĩnh Gia|356246|Xã Tân Trường
Tỉnh Nghệ An|348801|348820|Huyện Nam Đàn|356701|Xã Nam Kim
Tỉnh Nghệ An|348801|348821|Huyện Hưng Nguyên|356702|Thị trấn Hưng Nguyên
Tỉnh Nghệ An|348801|348821|Huyện Hưng Nguyên|356703|Xã Hưng Trung
Tỉnh Nghệ An|348801|348821|Huyện Hưng Nguyên|356704|Xã Hưng Yên
Tỉnh Nghệ An|348801|348821|Huyện Hưng Nguyên|356706|Xã Hưng Tây
Tỉnh Nghệ An|348801|348821|Huyện Hưng Nguyên|356707|Xã Hưng Đạo
Tỉnh Nghệ An|348801|348821|Huyện Hưng Nguyên|356708|Xã Hưng Mỹ
Tỉnh Nghệ An|348801|348821|Huyện Hưng Nguyên|356710|Xã Hưng Lĩnh
Tỉnh Nghệ An|348801|348821|Huyện Hưng Nguyên|356711|Xã Hưng Thông
Tỉnh Nghệ An|348801|348821|Huyện Hưng Nguyên|356712|Xã Hưng Tân
Tỉnh Nghệ An|348801|348821|Huyện Hưng Nguyên|356714|Xã Hưng Thắng
Tỉnh Nghệ An|348801|348821|Huyện Hưng Nguyên|356715|Xã Hưng Phúc
Tỉnh Nghệ An|348801|348821|Huyện Hưng Nguyên|356716|Xã Hưng Long
Tỉnh Nghệ An|348801|348821|Huyện Hưng Nguyên|356717|Xã Hưng Tiến
Tỉnh Nghệ An|348801|348821|Huyện Hưng Nguyên|356718|Xã Hưng Xá
Tỉnh Nghệ An|348801|348821|Huyện Hưng Nguyên|356719|Xã Hưng Châu
Tỉnh Nghệ An|348801|348821|Huyện Hưng Nguyên|356721|Xã Hưng Nhân
Tỉnh Nghệ An|348801|348821|Huyện Hưng Nguyên|356722|Xã Hưng Phú
Tỉnh Nghệ An|348801|348821|Huyện Hưng Nguyên|356723|Xã Hưng Khánh
Tỉnh Nghệ An|348801|348821|Huyện Hưng Nguyên|356724|Xã Hưng Lam
Tỉnh Nghệ An|348801|348822|Thị xã Hoàng Mai|356725|Xã Quỳnh Vinh
Tỉnh Nghệ An|348801|348822|Thị xã Hoàng Mai|356726|Xã Quỳnh Lộc
Tỉnh Nghệ An|348801|348822|Thị xã Hoàng Mai|356729|Xã Quỳnh Trang
Tỉnh Nghệ An|348801|348822|Thị xã Hoàng Mai|356730|Phường Mai Hùng
Tỉnh Nghệ An|348801|348822|Thị xã Hoàng Mai|356732|Phường Quỳnh Xuân
Tỉnh Nghệ An|348801|348822|Thị xã Hoàng Mai|356733|Phường Quỳnh Phương
Tỉnh Nghệ An|348801|348822|Thị xã Hoàng Mai|356734|Xã Quỳnh Liên
Tỉnh Hà Tĩnh|298943|298944|Thành phố Hà Tĩnh|356736|Phường Nam Hà
Tỉnh Hà Tĩnh|298943|298944|Thành phố Hà Tĩnh|356737|Phường Bắc Hà
Tỉnh Hà Tĩnh|298943|298944|Thành phố Hà Tĩnh|356739|Phường Tân Giang
Tỉnh Hà Tĩnh|298943|298944|Thành phố Hà Tĩnh|356740|Phường Đại Nài
Tỉnh Hà Tĩnh|298943|298944|Thành phố Hà Tĩnh|356741|Phường Hà Huy Tập
Tỉnh Hà Tĩnh|298943|298944|Thành phố Hà Tĩnh|356742|Xã Thạch Trung
Tỉnh Hà Tĩnh|298943|298944|Thành phố Hà Tĩnh|356745|Phường Văn Yên
Tỉnh Hà Tĩnh|298943|298944|Thành phố Hà Tĩnh|356746|Xã Thạch Hạ
Tỉnh Hà Tĩnh|298943|298944|Thành phố Hà Tĩnh|356747|Xã Thạch Môn
Tỉnh Hà Tĩnh|298943|298944|Thành phố Hà Tĩnh|356748|Xã Thạch Đồng
Tỉnh Hà Tĩnh|298943|298944|Thành phố Hà Tĩnh|356749|Xã Thạch Hưng
Tỉnh Hà Tĩnh|298943|299561|Thị xã Hồng Lĩnh|356751|Phường Bắc Hồng
Tỉnh Hà Tĩnh|298943|299561|Thị xã Hồng Lĩnh|356752|Phường Nam Hồng
Tỉnh Hà Tĩnh|298943|299561|Thị xã Hồng Lĩnh|356754|Phường Đức Thuận
Tỉnh Hà Tĩnh|298943|299561|Thị xã Hồng Lĩnh|356755|Phường Đậu Liêu
Tỉnh Hà Tĩnh|298943|300525|Huyện Hương Sơn|356757|Thị trấn Phố Châu
Tỉnh Hà Tĩnh|298943|300525|Huyện Hương Sơn|356758|Thị trấn  Tây Sơn
Tỉnh Hà Tĩnh|298943|300525|Huyện Hương Sơn|356759|Xã Sơn Hồng
Tỉnh Hà Tĩnh|298943|300525|Huyện Hương Sơn|356762|Xã Sơn Lễ
Tỉnh Hà Tĩnh|298943|300525|Huyện Hương Sơn|356763|Xã Sơn Thịnh
Tỉnh Hà Tĩnh|298943|300525|Huyện Hương Sơn|356764|Xã Sơn An
Tỉnh Hà Tĩnh|298943|300525|Huyện Hương Sơn|356765|Xã Sơn Giang
Tỉnh Hà Tĩnh|298943|300525|Huyện Hương Sơn|356766|Xã Sơn Lĩnh
Tỉnh Hà Tĩnh|298943|300525|Huyện Hương Sơn|356767|Xã Sơn Hòa
Tỉnh Hà Tĩnh|298943|300525|Huyện Hương Sơn|356769|Xã Sơn Mỹ
Tỉnh Hà Tĩnh|298943|300525|Huyện Hương Sơn|356770|Xã Sơn Tây
Tỉnh Hà Tĩnh|298943|300525|Huyện Hương Sơn|356771|Xã Sơn Ninh
Tỉnh Hà Tĩnh|298943|300525|Huyện Hương Sơn|356772|Xã Sơn Châu
Tỉnh Hà Tĩnh|298943|300525|Huyện Hương Sơn|356773|Xã Sơn Hà
Tỉnh Quảng Bình|234833|235084|Huyện Bố Trạch|357075|Xã Liên Trạch
Tỉnh Quảng Bình|234833|235084|Huyện Bố Trạch|357077|Xã Cự Nẫm
Tỉnh Quảng Bình|234833|235084|Huyện Bố Trạch|357078|Xã Hải Trạch
Tỉnh Quảng Bình|234833|235084|Huyện Bố Trạch|357079|Xã Thượng Trạch
Tỉnh Quảng Bình|234833|235084|Huyện Bố Trạch|357080|Xã Sơn Lộc
Tỉnh Quảng Bình|234833|235084|Huyện Bố Trạch|357081|Xã Phú Trạch
Tỉnh Quảng Bình|234833|235084|Huyện Bố Trạch|357082|Xã Hưng Trạch
Tỉnh Quảng Bình|234833|235084|Huyện Bố Trạch|357084|Xã Đức Trạch
Tỉnh Quảng Bình|234833|235084|Huyện Bố Trạch|357085|Xã Sơn Trạch
Tỉnh Quảng Bình|234833|235084|Huyện Bố Trạch|357086|Xã Vạn Trạch
Tỉnh Quảng Bình|234833|235084|Huyện Bố Trạch|357087|Xã Hoàn Trạch
Tỉnh Quảng Bình|234833|235084|Huyện Bố Trạch|357088|Xã Phú Định
Tỉnh Quảng Bình|234833|235084|Huyện Bố Trạch|357089|Xã Trung Trạch
Tỉnh Quảng Bình|234833|235084|Huyện Bố Trạch|357091|Xã Hòa Trạch
Tỉnh Quảng Bình|234833|235084|Huyện Bố Trạch|357092|Xã Đại Trạch
Tỉnh Quảng Bình|234833|235084|Huyện Bố Trạch|357094|Xã Tân Trạch
Tỉnh Quảng Bình|234833|235084|Huyện Bố Trạch|357095|Xã Nam Trạch
Tỉnh Quảng Bình|234833|235084|Huyện Bố Trạch|357096|Xã Lý Trạch
Tỉnh Quảng Bình|234833|235943|Huyện Quảng Ninh|357097|Thị trấn Quán Hàu
Tỉnh Quảng Bình|234833|235943|Huyện Quảng Ninh|357099|Xã Lương Ninh
Tỉnh Quảng Bình|234833|235943|Huyện Quảng Ninh|357100|Xã Vĩnh Ninh
Tỉnh Quảng Bình|234833|235943|Huyện Quảng Ninh|357101|Xã Võ Ninh
Tỉnh Quảng Bình|234833|235943|Huyện Quảng Ninh|357102|Xã Hải Ninh
Tỉnh Quảng Bình|234833|235943|Huyện Quảng Ninh|357104|Xã Duy Ninh
Tỉnh Quảng Bình|234833|235943|Huyện Quảng Ninh|357105|Xã Gia Ninh
Tỉnh Quảng Bình|234833|235943|Huyện Quảng Ninh|357106|Xã Trường Xuân
Tỉnh Quảng Bình|234833|235943|Huyện Quảng Ninh|357107|Xã Hiền Ninh
